Master Record Number,Date,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude,Location
902556597,2015-11-01,Weekend,1300,1-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S & VERNAL,39.22950892,-86.56252288,"39.22950892,-86.56252288"
902556610,2015-11-01,Weekend,300,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,10TH & COLLEGE,39.171744,-86.534768,"39.171744,-86.534768"
902556696,2015-11-06,Weekday,800,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,8999 W ELWREN & S STANFORD,39.10824,-86.666192,"39.10824,-86.666192"
902556741,2015-11-01,Weekend,1100,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,3RD & WASHINGTON,39.16464,-86.5324,"39.16464,-86.5324"
902556751,2015-11-01,Weekend,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N COLLEGE,39.18157757,-86.53471023,"39.18157757,-86.53471023"
902556852,2015-11-01,Weekend,1500,2-Car,No injury/unknown,IMPROPER TURNING,E 3RD & SWAIN,39.16425012,-86.51525996,"39.16425012,-86.51525996"
902556914,2015-11-06,Weekend,2000,1-Car,No injury/unknown,IMPROPER TURNING,N LOWER BIRDIE GALYAN & SR46E,39.16574097,-86.41192626,"39.16574097,-86.41192626"
902556916,2015-11-01,Weekend,1500,2-Car,No injury/unknown,LEFT OF CENTER,KENT & SR46E,39.152448,-86.400288,"39.152448,-86.400288"
902556948,2015-11-01,Weekend,1600,Moped/Motorcycle,Incapacitating,UNSAFE SPEED,DUNN & OLD STATE ROAD 37 N,39.20802621,-86.52875469,"39.20802621,-86.52875469"
902557001,2015-11-07,Weekend,0,3+ Cars,No injury/unknown,DRIVER ASLEEP OR FATIGUED,S WICKENS & W LEIGHTON,39.12527025,-86.55092187,"39.12527025,-86.55092187"
902557002,2015-11-01,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37 & VICTOR,39.10538206,-86.55095458,"39.10538206,-86.55095458"
902557496,2015-11-01,Weekend,300,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,E ROGERS & S SMITH,39.13584,-86.480496,"39.13584,-86.480496"
902557498,2015-11-07,Weekend,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,CROSSOVER & SR37N,39.28810084,-86.51703486,"39.28810084,-86.51703486"
902557866,2015-11-02,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056,"39.166944,-86.495056"
902558076,2015-11-02,Weekday,700,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,KERR CREEK & SR46,39.1668311,-86.45897634,"39.1668311,-86.45897634"
902558163,2015-11-02,Weekday,1400,2-Car,Non-incapacitating,UNSAFE BACKING,S WALNUT STREET,39.129673,-86.532737,"39.129673,-86.532737"
902558314,2015-11-02,Weekday,1600,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,E 10TH & S PETE ELLIS,39.171504,-86.495312,"39.171504,-86.495312"
902558378,2015-11-02,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SHARP & SR46W,39.23585459,-86.62777953,"39.23585459,-86.62777953"
902558450,2015-11-02,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,20TH & DUNN,39.18184,-86.5284,"39.18184,-86.5284"
902558464,2015-11-02,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 10TH & N UNION,39.171472,-86.509376,"39.171472,-86.509376"
902558538,2015-11-02,Weekday,1900,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,10TH & UNION,39.171472,-86.509376,"39.171472,-86.509376"
902558554,2015-11-02,Weekday,1700,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ROCKPORT & TAPP,39.13645753,-86.5539938,"39.13645753,-86.5539938"
902558654,2015-11-02,Weekday,2000,3+ Cars,No injury/unknown,TRAFFIC CONTROL INOPERATIVE/MISSING/OBSC,JORDAN & LAW,39.173552,-86.515488,"39.173552,-86.515488"
902558663,2015-11-02,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & S MITCHELL,39.1642533,-86.51422079,"39.1642533,-86.51422079"
902558664,2015-11-02,Weekday,1700,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,RANGE & SR4546N,39.171504,-86.495312,"39.171504,-86.495312"
902558676,2015-11-02,Weekday,2100,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17635934,-86.56266121,"39.17635934,-86.56266121"
902559790,2015-11-02,Weekday,1900,3+ Cars,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR45W & W ELWREN,39.107648,-86.643696,"39.107648,-86.643696"
902559793,2015-11-03,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S ROGERS,39.11184,-86.539792,"39.11184,-86.539792"
902559815,2015-11-02,Weekday,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,STANFORD & W ELWREN,39.10824,-86.666192,"39.10824,-86.666192"
902559918,2015-11-04,Weekday,200,2-Car,No injury/unknown,UNSAFE SPEED,9TH & WALNUT,39.170544,-86.533536,"39.170544,-86.533536"
902560096,2015-11-04,Weekday,1100,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,6TH & COLLEGE,39.167648,-86.534784,"39.167648,-86.534784"
902560101,2015-11-04,Weekday,1200,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,3RD & LANDMARK,39.16442983,-86.55630983,"39.16442983,-86.55630983"
902560104,2015-11-04,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,1ST & WALNUT,39.15961866,-86.5336,"39.15961866,-86.5336"
902560116,2015-11-04,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N JACOBS,39.1702919,-86.57196044,"39.1702919,-86.57196044"
902560519,2015-11-04,Weekday,1000,2-Car,No injury/unknown,IMPROPER TURNING,3RD & SWAIN,39.16425012,-86.51525996,"39.16425012,-86.51525996"
902560821,2015-11-05,Weekday,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,8TH & VERNAL,39.16994981,-86.55006663,"39.16994981,-86.55006663"
902560833,2015-11-05,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,14TH & INDIANA,39.176192,-86.52712,"39.176192,-86.52712"
902560869,2015-11-05,Weekday,1200,2-Car,Non-incapacitating,IMPROPER LANE USAGE,3RD & SWAIN,39.16425544,-86.51526433,"39.16425544,-86.51526433"
902560940,2015-11-05,Weekday,1400,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,COLLEGE MALL & EAST 3RD,39.16424,-86.4984,"39.16424,-86.4984"
902561016,2015-11-05,Weekday,1400,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & E 3RD,39.16424,-86.4984,"39.16424,-86.4984"
902561082,2015-11-03,Weekday,1600,2-Car,Incapacitating,UNSAFE LANE MOVEMENT,SR37S & TAPP,39.13153035,-86.572896,"39.13153035,-86.572896"
902561085,2015-11-05,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & N PETE ELLIS,39.171504,-86.495312,"39.171504,-86.495312"
902561092,2015-11-05,Weekday,1800,2-Car,No injury/unknown,IMPROPER PASSING,7TH & WALNUT,39.16864,-86.533568,"39.16864,-86.533568"
902561278,2015-11-05,Weekday,2300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,ACORN,39.1116066,-86.57214355,"39.1116066,-86.57214355"
902561294,2015-11-06,Weekday,200,1-Car,No injury/unknown,IMPROPER TURNING,2800 E 3RD & PETE ELLIS,39.16424,-86.495088,"39.16424,-86.495088"
902561398,2015-11-06,Weekday,700,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,PATTERSON,39.153488,-86.541496,"39.153488,-86.541496"
902561411,2015-11-06,Weekday,800,2-Car,No injury/unknown,UNSAFE BACKING,EAST THIRD,39.164569,-86.490036,"39.164569,-86.490036"
902561455,2015-11-06,Weekday,900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,10TH & GRANT,39.171696,-86.529696,"39.171696,-86.529696"
902561656,2015-11-06,Weekday,1100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,N JACOB,39.17081,-86.571487,"39.17081,-86.571487"
902561682,2015-11-06,Weekday,1100,Pedestrian,Incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,3RD & LANDMARK,39.16443574,-86.55630199,"39.16443574,-86.55630199"
902561746,2015-11-06,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH,39.16854879,-86.5194549,"39.16854879,-86.5194549"
902561747,2015-11-03,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,E 6TH & N COLLEGE,39.167648,-86.534784,"39.167648,-86.534784"
902561759,2015-11-06,Weekday,0,2-Car,No injury/unknown,IMPROPER TURNING,2ND & COLLEGE MALL,39.16028506,-86.49771872,"39.16028506,-86.49771872"
902561858,2015-11-06,Weekday,1400,1-Car,No injury/unknown,IMPROPER TURNING,E 7TH,39.168752,-86.5436,"39.168752,-86.5436"
902561871,2015-11-06,Weekday,1300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,3RD & STATE 37,39.164752,-86.573104,"39.164752,-86.573104"
902561882,2015-11-05,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ELLER & GARRISON CHAPEL,39.12282799,-86.64295746,"39.12282799,-86.64295746"
902561907,2015-11-02,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E TEMPERANCE,39.22823334,-86.61592864,"39.22823334,-86.61592864"
902561912,2015-11-06,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W FULLERTON,39.12223816,-86.57208251,"39.12223816,-86.57208251"
902561940,2015-11-06,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E KIRKWOOD & S WASHINGTON,39.16664,-86.5324,"39.16664,-86.5324"
902561954,2015-11-06,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LIBERTY & SR45W,39.145152,-86.5776,"39.145152,-86.5776"
902561983,2015-11-06,Weekday,1800,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E KIRKWOOD & S DUNN,39.16653628,-86.52825027,"39.16653628,-86.52825027"
902561994,2015-11-05,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,W DILLMAN,39.092976,-86.545648,"39.092976,-86.545648"
902562004,2015-11-06,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,3RD,39.16456,-86.5550845,"39.16456,-86.5550845"
902562135,2015-11-06,Weekend,2200,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 14TH,39.17600327,-86.53063151,"39.17600327,-86.53063151"
902562431,2015-11-06,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SR45E,39.21936967,-86.44920774,"39.21936967,-86.44920774"
902562446,2015-11-06,Weekend,2300,3+ Cars,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,7TH & INDIANA,39.16864,-86.526944,"39.16864,-86.526944"
902562452,2015-11-06,Weekend,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,MONROE & SR46W,39.18699904,-86.54785641,"39.18699904,-86.54785641"
902562526,2015-11-06,Weekday,1300,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,ACUFF & SR37N,39.20864676,-86.55461996,"39.20864676,-86.55461996"
902562626,2015-11-07,Weekend,1200,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,ARBUTUS & THIRD,39.16427024,-86.51217006,"39.16427024,-86.51217006"
902562665,2015-08-07,Weekend,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46W & UNION VALLEY,39.215152,-86.5928,"39.215152,-86.5928"
902562684,2015-11-07,Weekend,1300,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,DILLMAN ROAD & SR37S,39.0929718,-86.54577636,"39.0929718,-86.54577636"
902562782,2015-11-07,Weekend,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DUNN & SR45E,39.18635203,-86.52673139,"39.18635203,-86.52673139"
902562813,2015-11-07,Weekend,1800,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,COTTAGE & INDIANA,39.17264,-86.52704,"39.17264,-86.52704"
902562853,2015-11-07,Weekend,2200,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,12TH & INDIANA,39.174368,-86.527088,"39.174368,-86.527088"
902563041,2015-11-07,Weekend,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & DUNN,39.17168,-86.528256,"39.17168,-86.528256"
902563052,2015-11-07,Weekend,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,ACUFF & SR37,39.207901,-86.55677032,"39.207901,-86.55677032"
902563068,2015-11-01,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,8TH & WOODLAWN,39.169552,-86.52344,"39.169552,-86.52344"
902563194,2015-11-01,Weekend,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N COLLEGE,39.17091135,-86.534768,"39.17091135,-86.534768"
902563276,2015-11-01,Weekend,1600,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N OLD STATE ROAD 37 & N WALNUT,39.20704,-86.534704,"39.20704,-86.534704"
902563440,2015-11-01,Weekend,600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S ROCKPORT & W POPCORN,39.002752,-86.59,"39.002752,-86.59"
902563468,2015-11-01,Weekend,600,3+ Cars,No injury/unknown,DRIVER ASLEEP OR FATIGUED,414 E 1 & GRANT,39.170036,-86.52955059,"39.170036,-86.52955059"
902563483,2015-11-03,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N & W ACUFF,39.20824,-86.554704,"39.20824,-86.554704"
902563484,2015-11-06,Weekday,700,2-Car,No injury/unknown,UNSAFE SPEED,S OLD SR 37 & S ORCHARD,39.08724384,-86.53130024,"39.08724384,-86.53130024"
902563527,2015-11-01,Weekend,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,VARSITY,39.1832428,-86.5311203,"39.1832428,-86.5311203"
902563613,2015-11-07,Weekend,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE & SR46,39.18643688,-86.53611147,"39.18643688,-86.53611147"
902563815,2015-11-02,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E KIRKWOOD & N DUNN,39.16664,-86.528192,"39.16664,-86.528192"
902563852,2015-11-04,Weekday,100,2-Car,No injury/unknown,UNSAFE BACKING,N JORDAN,39.17963492,-86.511088,"39.17963492,-86.511088"
902563913,2015-11-03,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,STRONG & WEST ALLEN,39.15565029,-86.54429372,"39.15565029,-86.54429372"
902563954,2015-11-02,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,DUNN & E 3RD,39.164448,-86.528096,"39.164448,-86.528096"
902564058,2015-11-02,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & ROSE,39.164352,-86.510944,"39.164352,-86.510944"
902564085,2015-11-02,Weekday,1300,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,PROSPECT & SOUTH ROGERS,39.163744,-86.538592,"39.163744,-86.538592"
902564090,2015-11-02,Weekday,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,COLLEGE MALL & SR46W,39.16424,-86.4984,"39.16424,-86.4984"
902564109,2015-11-02,Weekday,1700,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,2606 S LEONARD SPRINGS & WALNUT LEAF,39.13330738,-86.583496,"39.13330738,-86.583496"
902564123,2015-11-02,Weekday,1900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SOUTH WALNUT,39.15997696,-86.53328704,"39.15997696,-86.53328704"
902564126,2015-11-02,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17617467,-86.56292242,"39.17617467,-86.56292242"
902564128,2015-11-02,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH & SR45E,39.17984,-86.507088,"39.17984,-86.507088"
902564187,2015-11-02,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S SHADELAND & W BLOOMFIELD,39.15570997,-86.56207993,"39.15570997,-86.56207993"
902564258,2015-11-02,Weekday,2200,2-Car,No injury/unknown,UNSAFE BACKING,W DIXIE,39.15676251,-86.54124493,"39.15676251,-86.54124493"
902564372,2015-11-03,Weekday,700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E3RD & PETE ELLIS,39.16424,-86.495088,"39.16424,-86.495088"
902564373,2015-11-03,Weekday,700,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,E 3RD & SR4546N,39.164448,-86.471888,"39.164448,-86.471888"
902564407,2015-11-03,Weekday,700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,4TH & COLLEGE,39.16538936,-86.53480429,"39.16538936,-86.53480429"
902564413,2015-11-01,Weekend,1200,2-Car,No injury/unknown,IMPROPER TURNING,E WINSLOW & S WALNUT,39.136144,-86.528688,"39.136144,-86.528688"
902564657,2015-11-03,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FAIRFAX & MOFFETT,39.09984,-86.5176,"39.09984,-86.5176"
902564658,2015-11-03,Weekday,900,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,BRENNICK & SR45W,39.10329819,-86.64743041,"39.10329819,-86.64743041"
902564666,2015-11-03,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HIGHLAND & MILLER,39.146992,-86.517392,"39.146992,-86.517392"
902564809,2015-11-03,Weekday,1200,3+ Cars,No injury/unknown,UNSAFE LANE MOVEMENT,EAST 3RD & REISNER,39.16420989,-86.488,"39.16420989,-86.488"
902564938,2015-11-03,Weekday,1600,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,17TH & FEE,39.178928,-86.518992,"39.178928,-86.518992"
902564952,2015-11-07,Weekend,600,1-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.171504,-86.512288,"39.171504,-86.512288"
902564978,2015-11-03,Weekday,1700,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,FRITZ & WALNUT,39.191248,-86.532896,"39.191248,-86.532896"
902565024,2015-11-02,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & S JEFFERSON,39.164304,-86.506992,"39.164304,-86.506992"
902565054,2015-11-03,Weekday,1800,Pedestrian,Incapacitating,PEDESTRIAN ACTION,S CURRY & W 3RD,39.16463971,-86.58292349,"39.16463971,-86.58292349"
902565082,2015-11-03,Weekday,2000,Bus,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH & INDIANA,39.17902185,-86.52702358,"39.17902185,-86.52702358"
902565087,2015-11-03,Weekday,1900,Pedestrian,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 10TH & JOHN HINKLE,39.171504,-86.49296,"39.171504,-86.49296"
902565122,2015-11-03,Weekday,2200,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH & N FORREST,39.16846991,-86.52236701,"39.16846991,-86.52236701"
902565300,2015-11-04,Weekday,800,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3600 S WALNUT ST & HEATHER,39.12398948,-86.52669977,"39.12398948,-86.52669977"
902565309,2015-11-04,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & PATTERSON,39.15017644,-86.54850997,"39.15017644,-86.54850997"
902565390,2015-11-03,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,N GATES,39.16987228,-86.57498168,"39.16987228,-86.57498168"
902565548,2015-11-04,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S WALNUT,39.16464,-86.5336,"39.16464,-86.5336"
902565614,2015-11-04,Weekday,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,9TH & GRANT,39.170544,-86.529696,"39.170544,-86.529696"
902565637,2015-11-04,Weekday,1200,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,EAST 17TH & N WASHINGTON,39.17904,-86.532096,"39.17904,-86.532096"
902565671,2015-11-04,Weekday,1300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,3RD & SMITH,39.16424,-86.480688,"39.16424,-86.480688"
902565857,2015-11-04,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SOUTH LANDMARK & WEST BLOOMFIELD,39.15993981,-86.55382007,"39.15993981,-86.55382007"
902565968,2015-11-04,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & N RANGE,39.171504,-86.495312,"39.171504,-86.495312"
902566004,2015-11-04,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BOTTOM & SR37N,39.17035524,-86.55792236,"39.17035524,-86.55792236"
902566066,2015-11-04,Weekday,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,CAVE & GIFFORD,39.15144777,-86.6298582,"39.15144777,-86.6298582"
902566113,2015-11-04,Weekday,2200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD & MULLER,39.16450024,-86.56270019,"39.16450024,-86.56270019"
902566135,2015-11-04,Weekday,1000,2-Car,Incapacitating,IMPROPER TURNING,HICKORY LEAF & SR45W,39.14070129,-86.57746124,"39.14070129,-86.57746124"
902566222,2015-11-04,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,LOIS & ROGERS,39.12984,-86.538496,"39.12984,-86.538496"
902566224,2015-11-03,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,RHOHER & WALNUT STREET,39.06860602,-86.53134986,"39.06860602,-86.53134986"
902566237,2015-11-05,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DUNN & HILLSIDE,39.15055007,-86.52817443,"39.15055007,-86.52817443"
902566321,2015-11-05,Weekday,900,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,PETE ELLIS & THIRD,39.16949706,-86.49495966,"39.16949706,-86.49495966"
902566323,2015-11-05,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE & EAST 10TH,39.171744,-86.534768,"39.171744,-86.534768"
902566324,2015-11-05,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,TAPP,39.13704,-86.572896,"39.13704,-86.572896"
902566546,2015-11-04,Weekday,1100,1-Car,No injury/unknown,IMPROPER TURNING,SOUTH OLD 37 ST,39.10695267,-86.53194427,"39.10695267,-86.53194427"
902567751,2015-11-07,Weekend,400,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,E RAMP CREEK & S FAIRFAX,39.071152,-86.503088,"39.071152,-86.503088"
902567885,2015-11-05,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S STATE ROAD 37 & TAPP,39.13680024,-86.57320917,"39.13680024,-86.57320917"
902567886,2015-11-05,Weekday,1800,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E MOFFETT & ORNAMENTAL,39.09973025,-86.50344154,"39.09973025,-86.50344154"
902567887,2015-11-05,Weekday,2100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & ZIKES,39.04973065,-86.53588429,"39.04973065,-86.53588429"
902567922,2015-11-07,Weekend,1400,1-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W STATE ROAD 45,39.144969,-86.575233,"39.144969,-86.575233"
902568188,2015-11-07,Weekend,1300,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,N ROGERS & W 10TH,39.175152,-86.538512,"39.175152,-86.538512"
902568201,2015-11-07,Weekend,1600,1-Car,Incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,S MULLER & W 3RD,39.16450024,-86.56270019,"39.16450024,-86.56270019"
902568337,2015-11-06,Weekend,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR46W & STINESVILLE,39.27093674,-86.67017741,"39.27093674,-86.67017741"
902568338,2015-11-06,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,CURRY PIKE & JONATHAN,39.16835994,-86.58299702,"39.16835994,-86.58299702"
902568363,2015-11-07,Weekend,1200,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,LAKE CREST & W BLOOMFIELD,39.15543973,-86.5624971,"39.15543973,-86.5624971"
902568472,2015-11-07,Weekend,1200,2-Car,No injury/unknown,UNSAFE BACKING,S LIBERTY,39.145264,-86.577616,"39.145264,-86.577616"
902568478,2015-11-01,Weekend,1100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N JACOBS,39.16848755,-86.5732727,"39.16848755,-86.5732727"
902568497,2015-11-01,Weekend,1200,2-Car,No injury/unknown,,BRANDON,39.1387336,-86.52559183,"39.1387336,-86.52559183"
902568508,2015-11-01,Weekend,1200,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,THIRD,39.164752,-86.573104,"39.164752,-86.573104"
902568510,2015-11-07,Weekend,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S CURRY & SR45W,39.142048,-86.582592,"39.142048,-86.582592"
